temperature,emotion_target,prompt,base_gen,ste_gen,ste_coh,is_coherent,ttr,rep_rate,ps_shift,ps_success,both,score_humor,score_mel,score_horror,pred_emotion,pred_correct,pred_margin
1.0,humor,Our dad was in the hospital and they asked us his blood type,said on his last breath. yhis blood type is a positive O. - Katz Family Celebrates Father Of Long Island w,"ahahawhH oops, Thought his (jokeshh) Uh.  Oops.",0.0,False,1.0,0.14285714285714285,6.830646753311157,True,False,6.118251323699951,-6.118251323699951,4.937467575073242,humor,True,1.180783748626709
1.0,humor,I believe that it is time for all the world's countries to c,"ajajaja fine right well that's because the rest of the world is 98 % use based on the United States of America's good news for our currency.
Okay I mean since and this is",Stalin claimed that every Soviet citizen was a Communist. These countries control about 97% of the World's GDP. He was the highest Puzzlemaker in the United That's a lot of dollars,0.9354838709677419,True,0.8387096774193549,0.0967741935483871,5.860971689224243,True,True,4.500000476837158,-4.500000476837158,-2.3494181632995605,humor,True,6.849418640136719
1.0,humor,What do you call a group of 500 atoms? A Refund.This post is,". Here a more detailed posts with argumentation.
Quote kneelingcleaver
(E)Everything converges towards -Advertisment!!!
Oculatron Quote
If stellar is filovirus, I should be",Back to Bison.,0.0,False,1.0,0.3333333333333333,6.022946774959564,True,False,6.300706386566162,-6.300706386566162,3.254232883453369,humor,True,3.046473503112793
1.0,humor,"I tried to climb up some house plans. My dad yelled, get dow",,"My dad immediately wrote an episode of ‘Pinky and The Brain.’
Anyway, We were building a tree Out Back, and he said “No motors.” Huh? He didn’t say no",0.9655172413793104,True,0.9310344827586207,0.06896551724137931,-6.160606384277344,False,False,3.898824691772461,-3.898824691772461,-2.2113349437713623,humor,True,6.110159635543823
1.0,humor,What do you get if you cross a snowman with a vampire? Frost,"! And once again, he just can’t seem to shake the snow and the ice. Oh, and by the way, in case you didn’t know a vampire would spit fire!
Another one of",", probably (or Sur-Freaks in an all-quince-aping Family Guy episode).
No, really, Frostbite: Blood on the Snowman is as literal a name as you can get",1.0,True,0.9615384615384616,0.07692307692307693,4.020979166030884,True,True,5.122959136962891,-5.122959136962891,-0.9598134160041809,humor,True,6.0827725529670715
1.0,humor,"If two vegetarians get in an argument, is it still called be","This 5.5 m high structure is in the centre of Ho Chi Minh City, in front of the Ben Thanh market. This is where Ho Chi Minh’s body was lain to rest for a","Is it a T403 B-Type robo sapiens, or just a B-Type?",0.9090909090909091,True,0.9090909090909091,0.18181818181818182,6.881185919046402,True,True,6.761064529418945,-6.761064529418945,3.6956305503845215,humor,True,3.065433979034424
1.0,humor,What do you call a belt made of watches?' 'A waist of time.',"So you’re in love with watches. That’s great! They are very cool and sophisticated.
Personally, I think they are very flattering to the wearer. In the past, ladies wore them on the","› ― Yügen Ak: Jokes or RULE?
A person Gets a Job and His Boss Says 'It's OK'.
https://www серьёков,",0.9,True,0.95,0.05,-1.2915267944335938,False,False,0.43266093730926514,-0.43266093730926514,-1.6066813468933105,humor,True,0.8653218746185303
1.0,humor,Are you bored? Punch an orphan. What are they gonna do? Tell,"Fuck. Me. How do I get out of here? What’s important to you? Family, friends, pro wrestling, teen heartthrobs, food, beer, bike-riding, hot springs","Uh, Deleted File.
Remember: That better be a Sharpie.",0.0,False,1.0,0.1111111111111111,6.173985004425049,True,False,9.719743728637695,-9.719743728637695,2.5995893478393555,humor,True,7.12015438079834
1.0,humor,What do you call a man without a body or nose? Nobody nose.,"What happens when chickens are superstitiously held outside your house at night? They squeak. What could never get a mathemathics degree because of his breadth of knowledge? Bread.
How to","Man + Bird = Pongolkin of Cors. Man + Cat + Kitten = Kitt-Chen. Man + Wolf + Hound = Dog-Stuff. A gentleman with a beautiful deputy,",1.0,True,0.6666666666666666,0.18518518518518517,-0.3322775363922119,False,False,2.8666040897369385,-2.8666040897369385,2.153599500656128,humor,True,0.7130045890808105
1.0,humor,Why did Julio say goodbye to Rosie? Because she was the quee,"Because she wanted to teach him how to do it. Because he was afraid of her if she continued saying “no, don’t die”.
Approaching LUP3 at a minute after 3:","She told him, “Don’t MISS!”
Roger Crac for TIME: LIZTABUK (CC BY-SA: Attribution-Sourceaters).",0.9230769230769231,True,1.0,0.07692307692307693,0.57381272315979,True,True,1.5777796506881714,-1.5777796506881714,3.4813690185546875,horror,False,1.9035893678665161
1.0,humor,A salmon walks? into a bakers And the owner glares at him fr,"'t serve beh-i-nouds here!"" Now another marker within this study is that (in American stand-up comed y) shorter is better. Ask any comedian. The Room such thing as a quantity","'t Serve Fish."" The Salmon says ""Actually? You've Got A Man In A Tuxedo; What About Diet? The Fish? Menu?""
What do you get when you combine a Dina",0.9655172413793104,True,0.8275862068965517,0.06896551724137931,-0.292120099067688,False,False,1.5163122415542603,-1.5163122415542603,-1.7161530256271362,humor,True,3.0326244831085205
1.0,humor,Never date a tennis player. Love means nothing to them.,"When you broke up, he would prefer to date another player than you. He needs someone who is perfect all the time. When you have to be almost perfect for him, no wonder he does not","They are alright but most of them fall over their own feet when they are told to spit in their Crotch.
Originally made for babies' Butts.
Never Mind! Do the Dwarf's (if",1.0,True,0.90625,0.0625,4.8264080286026,True,True,2.90844464302063,-2.90844464302063,1.1679521799087524,humor,True,1.7404924631118774
1.0,humor,Peak dad moment when my yo son said What do you call a torna,".Unexpectedly, this song is no longer in my head.
The only place to get this book is on Kindle!
Funny but sometimes the pedropederator jokes don’t seem to hit the spot","orty. Okay, probably not, but funny puns are always a good segue into an ‘Ah, Betch’ moment.",1.0,True,1.0,0.058823529411764705,1.2798285484313965,True,True,6.999094486236572,-6.999094486236572,3.9535698890686035,humor,True,3.0455245971679688
1.0,humor,How do you throw a party in Nigeria? You stick a piece of br,". They’ll come when they see that. Dogs and children like the smell of fresh bread. Why don’t you come to my house? But then it would be you bleeding.
Don’t eat B","!
And then this Hilarious Panda's And That Video's edition of the E-Sancho.
That also gets you into Oscars!
Tags: Boomsbees, E-Sancho,",1.0,True,0.9090909090909091,0.09090909090909091,3.1420606076717377,True,True,2.8879873752593994,-2.8879873752593994,-0.11351339519023895,humor,True,3.0015007704496384
1.0,humor,why do you bring pairs of pants to golf incase you get a hol,"Bring Spares!
Each person may bring up to four pairs of golf pants or shorts. The pants/shorts cannot exceed 15"" in length. Climbing into another player's zigzag","?
This is just one of the many great knish IMVI jokes you get along with your order. All INVI customers get emailed with two off-the-books jokes and an original ""Whoops""",1.0,True,0.9032258064516129,0.06451612903225806,2.33944034576416,True,True,6.56419563293457,-6.56419563293457,-3.3084843158721924,humor,True,9.872679948806763
1.0,humor,InNOut Burger has announced they're changing their name for ,"ction"".
An In-N-Out regular was also kicked out for having no kop, and customers have started to beat each other all over the place. Some are jusr getting free food in the idea of","hr."" They are changing their slogan too to say, ""No Integrity Best Ever!'",0.9230769230769231,True,1.0,0.07692307692307693,9.038403421640396,True,True,9.002203941345215,-9.002203941345215,-2.766082286834717,humor,True,11.768286228179932
1.0,humor,Why is it possible for people to understand a language but n,"puede aprender a hablar un idioma sin haber aprendido ""a pensar"" en ese idioma.
Because without knowledge of the culture the associations don´t match- one learns the sentence but not the thought","Pone Manos! says – Why Is That? And demonstrates How!
Why is it possible for people to understand a language but not be able to speak it? You know: “Super-Mario",0.9333333333333333,True,0.9,0.06666666666666667,2.898958921432495,True,True,4.477654457092285,-4.477654457092285,-2.921623706817627,humor,True,7.399278163909912
1.0,humor,Did you hear about the outlet who got in a fight with the po,"Stick with your sinful development plugin love.
The outlet had too much power.
Mick gave us his cord.
I kept my power plug and orange.
Christian, feel real guilty 'bout stealin'","Pun Haha. No No, I don’t Get.
The rule of course is, ‘Have some Fun & Safe Fun’ and as we approach Easter, or Prefer to the ‘Twitch Easter",1.0,True,0.9655172413793104,0.034482758620689655,2.271486759185791,True,True,4.461173057556152,-4.461173057556152,-2.216000556945801,humor,True,6.677173614501953
1.0,humor,"I remember as a kid, my dad got fired from his job as a road","...
I remember as a kid, my dad got fired from his job as a road worker for theft. I refused to believe he could do such a terrible thing. But he did, and probably stole",sk-tsk Banjo-Plays-Jeepers-Polocky-Polocky joke. He challenged us to get a stick overshot between some rocks on the side of the road,0.95,True,0.95,0.1,6.064458847045898,True,True,6.240949630737305,-6.240949630737305,-1.0238685607910156,humor,True,7.26481819152832
1.0,humor,Paddling joke. I dont like to brag but I can control a kayak,No clue what im doing. IA Kayak September 2017 GateKeeper Race 38 miles from ages 17 - 24 women Currently in Grade 11.,"Not So Much.
I have escaped from Jail, escaped fromга North Korea and Flown Along With The Locals In A Hot Air Balloon.
Which Of The Creatures Is An Interesting Answer To The",1.0,True,0.9090909090909091,0.09090909090909091,4.100936055183411,True,True,4.114537239074707,-4.114537239074707,0.06697040796279907,humor,True,4.047566831111908
1.0,humor,"Anyone know any Dad jokes about eyes? The cornea, the better",,"The retina, the poo.
No Dad Joke, but BTW 103 DFS!",0.7272727272727273,True,0.9090909090909091,0.09090909090909091,-0.06485843658447266,False,False,8.887106895446777,-8.887106895446777,-0.8722689747810364,humor,True,9.759375870227814
1.0,humor,Cruise Ships are being denied ports of entry due to the viru,". A cruise ship, under quarantine more than a week already, is under investigation for sparks. In recent years a cruise ship has burned, burst into flames before it was too late. Is it enough","Tesla will start accepting Bitcoin Premium
ELPH / KSL
Elph's Largest Source Of Salmon-Els Ontelg - Yes, Elph!!!
rAn's Garage - Oh, Boys",0.9565217391304348,True,0.9565217391304348,0.08695652173913043,4.54102948307991,True,True,4.252980709075928,-4.252980709075928,-0.26986944675445557,humor,True,4.522850155830383
1.0,humor,I went to a stand up about mountain climbing I was skeptical,"40 minutes, I laughed more than I laughed during the whole Arsenal match against Sunderland I need better entertainment Arsenal. Comedian: Well, if I have to guess, I would say zodemol200","50 minute maximum time mark, we got a real surprise!
A parody movie named ""Forbidden and More To Tossum""",0.9473684210526315,True,0.9473684210526315,0.05263157894736842,3.3423519134521484,True,True,5.347159385681152,-5.347159385681152,0.3562251925468445,humor,True,4.990934193134308
1.0,humor,Everybody knows that the Big Apple is on the western side of,".S.-made brands and oh-so-cool bars of Brooklyn may be what draws visitors from all over to the borough of Manhattan, but it’s the retail selection of Queens that has New Yorkers going wild","pright Apple? The Butterscotch Apple?
You Have To Check Out This Hilarious LEGO Pizza Hahaha!
Wanna Take One Of These Classicertime Boards Of JEEPERS!",1.0,True,0.9166666666666666,0.08333333333333333,4.937219142913818,True,True,9.313874244689941,-9.313874244689941,-2.6537318229675293,humor,True,11.96760606765747
1.0,humor,What did the apprentice executioner say to his boss after tw,I'm sure you'll agree we've hit another milestone with the updated groundworks at the Front Range operations facility. We've recently installed the plate girder beams that will allow us to build highly,Jokes Jokes Jokes!,0.0,False,0.6666666666666666,0.6666666666666666,8.137348771095276,True,False,9.547746658325195,-9.547746658325195,-2.7516186237335205,humor,True,12.299365282058716
1.0,humor,Where do you take someone injured in a PeekABoo accident? To,"tent
From the Paramount to Puget Sound You know where to look for the biggest names and bravest acts in Buffalo theater. And chances are, what you’re looking for is right in the cavalry","Kamp (iCellMark) to have it repaired and keep it running.
Think of iCleMark as the Laughed Hack from Jetpack.
Come see our product in person at Wowio.",1.0,True,0.9629629629629629,0.07407407407407407,3.1323392391204834,True,True,6.4580230712890625,-6.4580230712890625,1.6823927164077759,humor,True,4.775630354881287
1.0,humor,What do you call a furry that got laid off and laid at the s,"Have a nice day.
← When is the right time to face up reality.
It’s the Sitch, AND it helps me get time off work without taking vacation, so it’s all good right",We have two words for it: Ha ha!,0.0,False,1.0,0.125,8.335306644439697,True,False,12.048677444458008,-12.048677444458008,-3.7536020278930664,humor,True,15.802279472351074
1.0,humor,"When the creator of USB drive will die, they'll lower his co","it into the ground....after that, use a USB cable and push it all the way to the bottom of the grave. That's how I came up with my new research lead when we failed",it into the ground again.,0.0,False,1.0,0.2,6.025043606758118,True,False,7.614714622497559,-7.614714622497559,3.1272592544555664,humor,True,4.487455368041992
1.0,humor,"My kid wants to invent a pencil with an eraser on each end, ",Either he invents a nozzle that shoots out ink and sees the kid behind him get inked or he invents a quiet eraser that can scratch 10x the surface of the paper when using,"What is the best emergency traffic-stopping vehicle? Why do they call them ""Chapaha"" in Henry Wakerines movie Jobs, lawyers, Dirty Joke Joke Lets-Joke Jokes",0.9583333333333334,True,0.9583333333333334,0.08333333333333333,3.983068823814392,True,True,4.857707977294922,-4.857707977294922,-3.8068368434906006,humor,True,8.664544820785522
1.0,humor,"I can tolerate algebra, maybe even a little calculus, but ge","In order to pull down the M.D. four-leaf clover (a.k.a. Atlas degree) from Yale University, I took (1) nine months of math, (2) an","All I get out of the things are names for things we already Know, with or without punchin’, circular examples, and whoops, wait, what?? Something’s missing. Like Where?
Which",1.0,True,0.9655172413793104,0.06896551724137931,3.3297256231307983,True,True,2.421126365661621,-2.421126365661621,-0.035410404205322266,humor,True,2.4565367698669434
1.0,humor,You are like the end piece of a loaf of bread Everybody touc,That is because what touches you are the shadows on the edges of the bread loaf and ya'll dont get the middle slice of the bread loaf because you got kinks eat the end slices like butter and,"(Geoff.ModelForm)
You value prizes.",1.0,True,1.0,0.25,2.9905067682266235,True,True,1.561958909034729,-1.561958909034729,3.317593574523926,horror,False,1.7556346654891968
1.0,humor,My wife gave me an ultimatum she said it was either her or m,"I chose my addiction!
I watched out resources and and bought some real estate and invested accordingly.","Gross, he is totally right about Domino's Pizza! His Roasted Garlic Potato recipe is Faaa! They are perfect and worth time! They're super and really awesome. We ate, really enjoyed",1.0,True,0.9,0.06666666666666667,0.8453593254089355,True,True,2.979574203491211,-2.979574203491211,0.0012507140636444092,humor,True,2.9783234894275665
1.0,humor,Did you hear about the bacon cheeseburger who couldn't stop ,A Corleone from Keele. Was your ship delayed? Don't rudder it! Some believe that that the act of driving is a natural gift bestowed upon a select few. They will invariably,"Joke Pun tags: Pun, Haha, Gangs of Boston!",1.0,True,1.0,0.125,8.610090434551239,True,True,9.208141326904297,-9.208141326904297,-2.2177584171295166,humor,True,11.425899744033813
1.0,humor,"I have a joke about a broken pencil, but its pointless.","I usually mean these socks when I think of a broken pencil - its snapped in two, but when you put both halves back together using a blob of glue, you get a completely new pencil! Also","If it isn't a water-filled Moonskool, it's sort of cool.",1.0,True,1.0,0.1,2.2967848777770996,True,True,7.029420852661133,-7.029420852661133,5.072572708129883,humor,True,1.95684814453125
1.0,humor,Whats a concert that only costs cents? cent ft. Nickleback,", Miranda doom, Cirque du Soleil! Tickets for the first three cost only a cent. Tickets to Cirque du Soleil are two bucks and only a nickel at Vinchi's.
Tickets",", OldNoodles, NewSoldiers.+
#comedy #PaulFerTomato #Z-Egger #NokPlan #Palymoca.",1.0,True,1.0,0.125,1.4370298385620117,True,True,3.8720569610595703,-3.8720569610595703,-0.6489428877830505,humor,True,4.520999848842621
1.0,humor,Ah. Here again comes the April Fools' Day. Some men outside ,"…
It's the Book Blog Hop again, y'all! Quick primer first: this is a weekly meme that I participate in with fellow blog…
The Great Kank Debut Story Activity
Bookmail","Monty Python.
Bet haven't got an Blank Tee #1 baby Nor Quite right.",0.9230769230769231,True,1.0,0.07692307692307693,2.665717363357544,True,True,6.281054496765137,-6.281054496765137,4.036919593811035,humor,True,2.2441349029541016
1.0,humor,Ive heard about this beautiful woman that can put everyone t,". Her beauty is arge but her talents are so magical. She should never be aroused to the legal limit.
That is crazy. How can women get that attractive but scary at the same time?","(She is Fireman Magne in The Card Original Drawers). He (I) thought It was a Legend kept of Lady in Arlington…….
I must say, ""Nice"" of him to",1.0,True,0.9285714285714286,0.07142857142857142,-4.2924803495407104,False,False,0.7452570199966431,-0.7452570199966431,0.683829665184021,humor,True,0.06142735481262207
1.0,humor,Buckets really are the best Everything else just PAILs in co,"- User ratings (8)
Print Buckets really are the best Everything else just PAILs in comparison.
Buckets really are the best Everything else just PAILs in comparison.
As with most",Everyone loves a good Judy Rat #3 Gro0l\!rn,0.875,True,1.0,0.125,-0.030075788497924805,False,False,1.7466936111450195,-1.7466936111450195,-0.5818125009536743,humor,True,2.328506112098694
1.0,humor,Did you hear that Im reading a book about anti-gravity? Its ,"Im on my knees, begging author, Myles Mellor to stop writing.
But I wont burst your bubble and tell you that the anti-gravity jets and centrifuge pressure changetechnologies that",But you'll never get it done. - Steven Orvis Tools and Toys. It's fun to say.,1.0,True,1.0,0.0625,8.875764161348343,True,True,8.851388931274414,-8.851388931274414,0.8729043006896973,humor,True,7.978484630584717
1.0,humor,Why is sunday stronger than monday ? Because monday is a wee,"You can tell a weekday is a weekday, but you cannot tell a weekend is a weekend( i mean aside from a single example). Yet you can unambiguously tell a start of the week",,0.0,False,0.0,0.0,4.404447078704834,True,False,6.440835952758789,-6.440835952758789,-2.9809770584106445,humor,True,9.421813011169434
1.0,humor,What sounds like a sneeze and is made of leather? A shoe.,"You're shoes are the only silent mobile popup shop you will find anybody wearing. This smart concept lets you walk around and look super cool while talking to people or selling stuff.
The smart shoe technology is","Who makes some world-class and seriously innovative shoes? Yep… You know the answer.
Among their tricked-out version of sneakers you will find a pair of Haw Snûp. Available now.",0.9655172413793104,True,0.9310344827586207,0.06896551724137931,6.081073760986328,True,True,7.5445051193237305,-7.5445051193237305,1.050094723701477,humor,True,6.494410395622253
1.0,humor,So I was going down on my grandmother and I tasted horse cum,"<-- sounds like a bulls hit of a shitty case of fetal alcohol syndrome. But that can't be true can it?
You are in hell dude, that was your first dose.
THEN YOUR BROT","She didn't Make A Hooterman Sanye Gan Ovenise Das, but we both know.",1.0,True,1.0,0.07692307692307693,2.9332728385925293,True,True,4.493059158325195,-4.493059158325195,6.176105499267578,horror,False,1.6830463409423828
1.0,humor,What do you call a beehive without an exit? Un-bee-lievable.,"Achieving optimal workflow efficiency is important. In some circumstances, it can even be critical. Sometimes getting in (or out) is half the battle. How quickly can you address a system issue? The","And as we announce today, now with two new investors in the company and three in the company, now with 10 which when you stop for a mill Dam who’s So that we do a New",0.9722222222222222,True,0.7777777777777778,0.05555555555555555,-0.051260173320770264,False,False,0.8163571953773499,-0.8163571953773499,-0.9543711543083191,humor,True,1.6327143907546997
1.0,humor,What do they have for breakfast in earthquake zones? Panquak,"? Or a bran muffin?
Anyways, Victor was all excited last night, because Jimmy Carter was sitting at the same table as Jack Welch (ex-CEO of GE).
Jack got up to",?,0.0,False,1.0,1.0,6.195773363113403,True,False,8.28007984161377,-8.28007984161377,-0.14958763122558594,humor,True,8.429667472839355
1.0,humor,"Honeymoon It's the morning after the honeymoon, and the wife","9FEEL real sorry for himself
Marilyn Monroe Marilyn Monroe sleepwalked into sorority
Good Bones It was reported by Alex Bassing, the geneticist used by Guinness world records","1. Why did the Chicken Cross PtHA?
buvre, Batman!At a championship, technical(short party). H is the resident Technical[chap] short party (That was a joke.) TD",0.92,True,0.92,0.08,0.08252525329589844,True,True,3.8385238647460938,-3.8385238647460938,-1.346526861190796,humor,True,5.18505072593689
1.0,humor,"A man drives to a DriveThru Marriage and asks ""I would like ","A man drives to a DriveThru Marriage and asks ""I would like to marry this woman."" The employee says ""Would you like frie... A man drives to a DriveThru Marriage","or Wif"".
Har Har.. Err Anj This is Pretty Funny Gettaz... Lol Joke fineha..
Oh Harpen Said Correct For His Alpha PIJ-Party Gang! Gett",1.0,True,1.0,0.041666666666666664,-2.98500919342041,False,False,1.553563117980957,-1.553563117980957,-1.1914904117584229,humor,True,2.74505352973938
1.0,humor,Whats green and has wheels? Grass. I lied about the wheels.,"Anyway, we rolled down to our moms ladies golf tournament. Shockingly enough, Grandad has been banned from said tournament where moms golf but no babies. It’s the house rules. Bummer!",,0.0,False,0.0,0.0,2.33657169342041,True,False,10.609755516052246,-10.609755516052246,0.05754247307777405,humor,True,10.552213042974472
1.0,humor,Why does SpiderMan need to sling webs to move through the ci,".. the first explanation. 2/123 Swinging is a tool, and a potentially critical one in spideys arsenal. He's Spiderman. That echos what you said, but",Thats also why Looney PuP is such a bad joke.,0.9,True,1.0,0.1,4.802294015884399,True,True,5.831164360046387,-5.831164360046387,0.8321065902709961,humor,True,4.999057769775391
1.0,humor,I sold a thousand CDs but only made enough money to buy one ,It may be America's most loaded rock band but a huge industry doesn't count for all that much to Icehouse. Casey în colectia Blaze de discoteckă pentru plecare. Col,"Those guys got paid a million dollars for a Carrot from Hungry Harry joke.
He's probably trying to replicate the baby diapers trick.",1.0,True,0.9565217391304348,0.08695652173913043,9.322510838508606,True,True,8.82126235961914,-8.82126235961914,2.2086286544799805,humor,True,6.61263370513916
1.0,humor,People must not cough near you. People can only cough far aw,"10. who they are complaining to. You should be careful when you walk. If you offended someone, you will not be fined. Are you obeying the law fully?
1.	I am observing","2,000 yards Cthercise. If you see people wear their hats backwards, they are Super Dupliging them! It’s a Fantastic! Whoops.",0.95,True,1.0,0.05,6.471725106239319,True,True,7.830990314483643,-7.830990314483643,2.710659980773926,humor,True,5.120330333709717
1.0,humor,"When a toddler reaches the ""why?"" stage, it's like opening a","K! They'll test the limits of your patience like never Before. While most parents can share something enlightening about the scientific 성인성 추억 만화 reading Principles, on this occasion it seems","eto the labored Politically Correct Joke. Quick: How many elephantsharpies, wizards, gnomes, or firehacking Finterpreted puns do you Bethe find?
The",1.0,True,0.9523809523809523,0.047619047619047616,1.4868564009666443,True,True,1.872939944267273,-1.872939944267273,1.1071580648422241,humor,True,0.7657818794250488
1.0,humor,What do you call a pony with a sore throat? A little hoarse,". Hours ago, Neymar lacerated his nose during the clash between Santos and Flamengo, this is clearer if you see the very serious lesions that has suffered.
Now it is confirmed that the","-pony. Get the Hoarfly Jokes Noah says Green Jokes Roasted Bacon Bacon Jokes Here's A Whoppers-Up!
Here’s Then Campbell Lover Leopards (Tangent)",1.0,True,0.8636363636363636,0.13636363636363635,9.042770147323608,True,True,7.286114692687988,-7.286114692687988,-0.6366277933120728,humor,True,7.922742486000061
1.0,humor,How do we know that hot is faster than cold? You can catch a,"But a hot engine makes your car go faster. Fast are faster than slow. This puzzle is about speed.
Click and drag to manipulate the blocks.","Under the Nonsensicalists perspective, You can catch a cold, but if somebody Actually Made Yetis of the Koairs of Pupie had a Yalc, and told you to push",1.0,True,0.8571428571428571,0.07142857142857142,-1.8096380233764648,False,False,3.157604217529297,-3.157604217529297,1.2516433000564575,humor,True,1.9059609174728394
1.0,humor,"After an unsuccessful harvest, why did the farmer decide to ","And you can't make Nigger of the Woods with sick beets.
We all know that the farm is traditionally a pretty rough place to be as a human being. Humans are not well adapted to","Because the answer was really negligible? Huh, haven’t that been a pretty Great Question That Didn’t Lead To Beets. No, Wait – Drat! We did/didn’t (",1.0,True,0.9615384615384616,0.038461538461538464,5.743008017539978,True,True,4.180214881896973,-4.180214881896973,-0.5249958634376526,humor,True,4.705210745334625
1.0,humor,I tried drag racing the other day It IS BRUTAL running in th,"Published September 1, 2015 at 1234 × 696 in Bath Lace Top. (Black + Royal Blue) | Long Sleeves | Pretty Sassy","! Now Kah-Juh is an Other Ran One Previous proprietor-:- /- ZU.S, A CHINESE JAPAN-:",1.0,True,1.0,0.06666666666666667,-0.4787166118621826,False,False,2.964397430419922,-2.964397430419922,0.3182205557823181,humor,True,2.6461768746376038
